INPUT,{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT}
=Middle Proto-Albanian I,null{ABSENT},null{ABSENT},null*/ˈɑlɑmmɑ/,null*/ˈɑlɑjmmɑ/,null*/ˈɑleːmmɑ/,null*/ˈɑlɛjmmɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/hˈɑxɔ/,null{ABSENT},null*/ˌɑrdɛxˈɑnːi/,null{ABSENT},null*/ˌɒˈɛrɑ/,null*/ˈɑrɡɛllɔ/,null*/ˈɑrɡɑllɔ/,null{ABSENT},null*/ˈɛːrəmɔ/,null{ABSENT},null{ABSENT},null*/ˈɛjsɑmnɔ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/kˈɑstɑ/,null*/kˈɑpnɒn/,null*/kˈɑntɑrɔ/,null{ABSENT},null*/kəkkˈʊmbəlɔ/,null*/ɡˌɑwsˈɒːfɔ/,null*/kərsˈɔːtɔn/,null{ABSENT},null*/ɡrˈɑmmɑ/,null*/ɡˈɔːloːn/,null*/ˌɔlˈɛnɑ/,null*/kˈɑnːi/,null*/kˌɛrɑsˈiɑ/,null*/kˌɛrɑsˈɛjɑ/,null*/tˈɛrmɔ/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/sˈɑrkɔ/,null*/sərˈɛttjo/,null*/sˈɛlpɔ/,null*/skˈɑlmɑ/,null*/skˈɑrəpɑ/,null{ABSENT},null*/skˌɑmpˈinɔ/,null*/skˈɒːpɔ/,null{ABSENT},null*/skˈinɔ/,null*/stˈɑmnɔ/,null*/stˈɛrəpɑ/,null{ABSENT},null*/spˈɑrɔ/,null*/spˈɑrɡɑnɔ/,null*/spˈɑrtɑ/,null*/spˈɛːlɑjɑ/,null*/ˌɑspˈɛllɔn/,null*/spˈʊnd͡ʒɑ/,null*/tˈɛpɑ/,null*/tˌʊmˈɒːrrɔ/,null{ABSENT},null{ABSENT},null*/trˌɑntˌɑfˈillɔ/,null*/tˈʊmbrɑ/,null*/dˈɛpɔ/,null*/dˈʊrrɑt͡ʃʊ/,null*/drˈɑpɑnɔ/,null*/drˈɑni/,null*/drˌiwˈɑstɔ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/ˌɑjd͡ʒˈɑlɔn/,null*/djˈaːmərɔ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/hˌɑjðˈiðɑ/,null*/hˌɑjðˈijɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/nɑˈissɔn/,null{ABSENT},null*/lˈɑkɑnɔ/,null{ABSENT},null{ABSENT},null*/lˈɑbrəkɔ/,null{ABSENT},null{ABSENT},null*/ləkˈɑnɛː/,null{ABSENT},null*/ɛlɑjwˈɒːnjo/,null*/lˈuːmɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/pˈɑwlɑ/,null*/pˌɑlˈɑmɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/pˌɛrrˈɑɔ/,null{ABSENT},null{ABSENT},null*/pˈɛlɑɡɔ/,null{ABSENT},null*/pˌɑlˈɑnɡɔ/,null*/pˌɑlˈɑnɡɑ/,null{ABSENT},null{ABSENT},null*/prˈɑsɔ/,null*/brˈoːtɑkɔ/,null*/brˈʊkɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/ˈɔrɡɔ/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/mˌɑrrˈɑdʎɔ/,null*/mˈɑtɛː/,null*/mˌɑlˈɑɡɑ/,null*/mˌɑstˈɛkənɔ/,null*/mˌɑnˈiɑ/,null*/mˌɑrrˈɑdʎɑ/,null*/mˈɑnɡɑnɔ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/mˈɛtɑ/,null*/mˈɒːkɑnɑː/,null*/mˈɒːlɑ/
R106,,,,,,,,,,,,,,,,,,,,,,*/ˈɔkron/,,,,,,,,,,,,,,,,,,,,,*/kˈylɔn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈabrikon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɛlɑjwˈɒːɲo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈɑβrəkɔ/,*/lˈaβrikon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R123,,,,,,,,,,,,,,,*/ˈɑrɡɛlːɔ/,*/ˈɑrɡɑlːɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑspˈɛlːɔn/,,,,,,*/trˌɑntˌɑfˈilːɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/rːˈɑpin/,*/rːˈɔɣɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˈɔːˤloːn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˈɔːˤlɒːn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌɑwsˈɒfɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/kərsˈœːtɔn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈyːmɑ/,,,,,,,,,,,,*/prˌœːtɔɡˈɛnnɛːmɑ/,,,,,,,,,,,,*/brˈøːtɑkɔ/,,,,,,,,,,,,,,,,,,,,,,,,
R131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/brˈøːtkɔ/,,,,,,,,,,,,,,,,,,,,,,,,
R138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈɑβrkɔ/,*/lˈaβrkon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/skˈemni/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/rːˈepin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/drˈiwɑstɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈiβɑði/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R150,,,,,,,,,,,,,,*/ˌɔˈɛrɑ/,,,,,,,,,,,,*/kˈɑpnɔn/,,,,*/ɡˌɑwsˈɔfɔ/,,,,*/ɡˈɔːlɔːn/,,,,,,,,,,,,,,,,,*/skˈɔːpɔ/,,,,,,,,,,,,,*/tˌʊmˈɔːrrɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɛlɑjwˈɔːɲo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɔːkɑnɑː/,*/mˈɔːlɑ/
R151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R154,,,,,*/ˈɑlemmɑ/,,,,,,,,,,,,*/ˈɛxɔn/,*/ˈɛrəmɔ/,,,,,,,,,,,,,*/kərsˈœtɔn/,,,*/ɡˈɔlɔn/,,,,,,,,,,,,,,,,,*/skˈɔpɔ/,,,,,,,,,*/spˈɛlɑjɑ/,,,,*/tˌʊmˈɔrrɔ/,,,,,,,,,,,,,,*/djˈamərɔ/,,,,,,,,,,,,,,,,,*/ləkˈɑnɛ/,,*/ɛlɑjwˈɔɲo/,*/lˈymɑ/,,,,,,,,,,,,*/prˌœtɔɡˈɛnnɛmɑ/,,,*/pˌedˈɑnɑ/,,,,,,,*/pˌarˈɛlon/,,*/brˈøtkɔ/,,,,,,,,,,,*/ˌɑmˈɑrɑki/,,*/mˈɑtɛ/,,,,,,,,,,*/mˈɔkɑnɑ/,*/mˈɔlɑ/
R155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/pˌɛrrˈɔː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈɑːβrkɔ/,*/lˈaːβrkon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈɑːrkɔ/,*/lˈaːrkon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R158,,,,,,,,,,*/hˈɑxo/,,,,*/ˌoˈɛrɑ/,*/ˈɑrɡɛlːo/,*/ˈɑrɡɑlːo/,*/ˈɛxon/,*/ˈɛrəmo/,*/jˌod͡zˈɛfo/,*/jˌod͡zˈifo/,*/ˈɛjsɑmno/,*/ˈokron/,,,,*/kˈɑpnon/,*/kˈɑntɑro/,*/kˌɑlˈoɡɛro/,*/kəkkˈumbəlo/,*/ɡˌɑwsˈofo/,*/kərsˈøton/,,,*/ɡˈolon/,*/ˌolˈɛnɑ/,,,,*/tˈɛrmo/,*/stˈɛfɑnon/,*/kˈɛfɑlon/,,*/kˈylon/,*/sˈɑrko/,,*/sˈɛlpo/,,,*/skˈɑmnon/,*/skˌɑmpˈino/,*/skˈopo/,,*/skˈino/,*/stˈɑmno/,,,*/spˈɑro/,*/spˈɑrɡɑno/,,,*/ˌɑspˈɛlːon/,*/spˈund͡ʒɑ/,,*/tˌumˈorro/,,*/tˌɛtrˈɑnɡuron/,*/trˌɑntˌɑfˈilːo/,*/tˈumbrɑ/,*/dˈɛpo/,*/dˈurrɑt͡ʃu/,*/drˈɑpɑno/,,*/drˈiwɑsto/,,,,*/ˌɑjd͡ʒˈɑlon/,*/djˈaməro/,*/jod͡zˈɛfo/,,,,,,,*/ˌɑnˌɑfˈorɑ/,*/nɑˈisson/,,*/lˈɑkɑno/,,,*/lˈɑːrko/,,*/ˌɛlemˈosinɑ/,,,*/ɛlɑjwˈoɲo/,,,,,,,,,*/rːˈoɣɑ/,,,,*/prˌøtoɡˈɛnnɛmɑ/,*/prˌinˈɑro/,*/pˌɛrrˈoː/,,,*/pˈɛlɑɡo/,,*/pˌɑlˈɑnɡo/,,,,*/prˈɑso/,*/brˈøtko/,*/brˈukɑ/,,*/fˌɑkiˈolɑ/,,,*/ˈorɡo/,,,,,,*/mˌɑrrˈɑdʎo/,,,*/mˌɑstˈɛkəno/,,,*/mˈɑnɡɑno/,,,*/mˌɛtˈoxio/,,*/mˈokɑnɑ/,*/mˈolɑ/
R159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sərˈɛtt͡ʃjo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/d͡ʒjˈaməro/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɛlemˈusinɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/fˌɑkjˈolɑ/,,,,,,,,,,,,,,,,,,,,,
R165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/kˌɛrɑsˈijɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/prˌykˈijɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑnˈijɑ/,,,,,,,,
R166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
